,ConfirmedForeignNational,ConfirmedIndianNational,Cured,Date,Deaths,State/UnionTerritory
1156,0.0,0.0,0.0,04/02/20,0.0,Tamil Nadu
1157,0.0,0.0,0.0,05/02/20,0.0,Tamil Nadu
1158,0.0,0.0,0.0,06/02/20,0.0,Tamil Nadu
1159,0.0,0.0,0.0,07/02/20,0.0,Tamil Nadu
1160,0.0,0.0,0.0,08/02/20,0.0,Tamil Nadu
1161,0.0,0.0,0.0,09/02/20,0.0,Tamil Nadu
1162,0.0,0.0,0.0,10/02/20,0.0,Tamil Nadu
1163,0.0,0.0,0.0,11/02/20,0.0,Tamil Nadu
1164,0.0,0.0,0.0,12/02/20,0.0,Tamil Nadu
1165,0.0,0.0,0.0,13/02/20,0.0,Tamil Nadu
1166,0.0,0.0,0.0,14/02/20,0.0,Tamil Nadu
1167,0.0,0.0,0.0,15/02/20,0.0,Tamil Nadu
1168,0.0,0.0,0.0,16/02/20,0.0,Tamil Nadu
1169,0.0,0.0,0.0,17/02/20,0.0,Tamil Nadu
1170,0.0,0.0,0.0,18/02/20,0.0,Tamil Nadu
1171,0.0,0.0,0.0,19/02/20,0.0,Tamil Nadu
1172,0.0,0.0,0.0,20/02/20,0.0,Tamil Nadu
1173,0.0,0.0,0.0,21/02/20,0.0,Tamil Nadu
1174,0.0,0.0,0.0,22/02/20,0.0,Tamil Nadu
1175,0.0,0.0,0.0,23/02/20,0.0,Tamil Nadu
1176,0.0,0.0,0.0,24/02/20,0.0,Tamil Nadu
1177,0.0,0.0,0.0,25/02/20,0.0,Tamil Nadu
1178,0.0,0.0,0.0,26/02/20,0.0,Tamil Nadu
1179,0.0,0.0,0.0,27/02/20,0.0,Tamil Nadu
1180,0.0,0.0,0.0,28/02/20,0.0,Tamil Nadu
1181,0.0,0.0,0.0,29/02/20,0.0,Tamil Nadu
1182,0.0,0.0,0.0,01/03/20,0.0,Tamil Nadu
1183,0.0,0.0,0.0,02/03/20,0.0,Tamil Nadu
1184,0.0,0.0,0.0,03/03/20,0.0,Tamil Nadu
1185,0.0,0.0,0.0,04/03/20,0.0,Tamil Nadu
1186,0.0,0.0,0.0,05/03/20,0.0,Tamil Nadu
1187,0.0,0.0,0.0,06/03/20,0.0,Tamil Nadu
1188,0.0,0.0,0.0,30/01/20,0.0,Telengana
1189,0.0,0.0,0.0,31/01/20,0.0,Telengana
1190,0.0,0.0,0.0,01/02/20,0.0,Telengana
1191,0.0,0.0,0.0,02/02/20,0.0,Telengana
1192,0.0,0.0,0.0,03/02/20,0.0,Telengana
1193,0.0,0.0,0.0,04/02/20,0.0,Telengana
1194,0.0,0.0,0.0,05/02/20,0.0,Telengana
1195,0.0,0.0,0.0,06/02/20,0.0,Telengana
1196,0.0,0.0,0.0,07/02/20,0.0,Telengana
1197,0.0,0.0,0.0,08/02/20,0.0,Telengana
1198,0.0,0.0,0.0,09/02/20,0.0,Telengana
1199,0.0,0.0,0.0,10/02/20,0.0,Telengana
1200,0.0,0.0,0.0,11/02/20,0.0,Telengana
1201,0.0,0.0,0.0,12/02/20,0.0,Telengana
1202,0.0,0.0,0.0,13/02/20,0.0,Telengana
1203,0.0,0.0,0.0,14/02/20,0.0,Telengana
1204,0.0,0.0,0.0,15/02/20,0.0,Telengana
1205,0.0,0.0,0.0,16/02/20,0.0,Telengana
1206,0.0,0.0,0.0,17/02/20,0.0,Telengana
1207,0.0,0.0,0.0,18/02/20,0.0,Telengana
1208,0.0,0.0,0.0,19/02/20,0.0,Telengana
1209,0.0,0.0,0.0,20/02/20,0.0,Telengana
1210,0.0,0.0,0.0,21/02/20,0.0,Telengana
1211,0.0,0.0,0.0,22/02/20,0.0,Telengana
1212,0.0,0.0,0.0,23/02/20,0.0,Telengana
1213,0.0,0.0,0.0,24/02/20,0.0,Telengana
1214,0.0,0.0,0.0,25/02/20,0.0,Telengana
1215,0.0,0.0,0.0,26/02/20,0.0,Telengana
1216,0.0,0.0,0.0,27/02/20,0.0,Telengana
1217,0.0,0.0,0.0,28/02/20,0.0,Telengana
1218,0.0,0.0,0.0,29/02/20,0.0,Telengana
1219,0.0,0.0,0.0,01/03/20,0.0,Telengana
1220,0.0,0.0,0.0,30/01/20,0.0,Union Territory of Chandigarh
1221,0.0,0.0,0.0,31/01/20,0.0,Union Territory of Chandigarh
1222,0.0,0.0,0.0,01/02/20,0.0,Union Territory of Chandigarh
1223,0.0,0.0,0.0,02/02/20,0.0,Union Territory of Chandigarh
1224,0.0,0.0,0.0,03/02/20,0.0,Union Territory of Chandigarh
1225,0.0,0.0,0.0,04/02/20,0.0,Union Territory of Chandigarh
1226,0.0,0.0,0.0,05/02/20,0.0,Union Territory of Chandigarh
1227,0.0,0.0,0.0,06/02/20,0.0,Union Territory of Chandigarh
1228,0.0,0.0,0.0,07/02/20,0.0,Union Territory of Chandigarh
1229,0.0,0.0,0.0,08/02/20,0.0,Union Territory of Chandigarh
1230,0.0,0.0,0.0,09/02/20,0.0,Union Territory of Chandigarh
1231,0.0,0.0,0.0,10/02/20,0.0,Union Territory of Chandigarh
1232,0.0,0.0,0.0,11/02/20,0.0,Union Territory of Chandigarh
1233,0.0,0.0,0.0,12/02/20,0.0,Union Territory of Chandigarh
1234,0.0,0.0,0.0,13/02/20,0.0,Union Territory of Chandigarh
1235,0.0,0.0,0.0,14/02/20,0.0,Union Territory of Chandigarh
1236,0.0,0.0,0.0,15/02/20,0.0,Union Territory of Chandigarh
1237,0.0,0.0,0.0,16/02/20,0.0,Union Territory of Chandigarh
1238,0.0,0.0,0.0,17/02/20,0.0,Union Territory of Chandigarh
1239,0.0,0.0,0.0,18/02/20,0.0,Union Territory of Chandigarh
1240,0.0,0.0,0.0,19/02/20,0.0,Union Territory of Chandigarh
1241,0.0,0.0,0.0,20/02/20,0.0,Union Territory of Chandigarh
1242,0.0,0.0,0.0,21/02/20,0.0,Union Territory of Chandigarh
1243,0.0,0.0,0.0,22/02/20,0.0,Union Territory of Chandigarh
1244,0.0,0.0,0.0,23/02/20,0.0,Union Territory of Chandigarh
1245,0.0,0.0,0.0,24/02/20,0.0,Union Territory of Chandigarh
1246,0.0,0.0,0.0,25/02/20,0.0,Union Territory of Chandigarh
1247,0.0,0.0,0.0,26/02/20,0.0,Union Territory of Chandigarh
1248,0.0,0.0,0.0,27/02/20,0.0,Union Territory of Chandigarh
1249,0.0,0.0,0.0,28/02/20,0.0,Union Territory of Chandigarh
1250,0.0,0.0,0.0,29/02/20,0.0,Union Territory of Chandigarh
1251,0.0,0.0,0.0,01/03/20,0.0,Union Territory of Chandigarh
1252,0.0,0.0,0.0,02/03/20,0.0,Union Territory of Chandigarh
1253,0.0,0.0,0.0,03/03/20,0.0,Union Territory of Chandigarh
1254,0.0,0.0,0.0,04/03/20,0.0,Union Territory of Chandigarh
1255,0.0,0.0,0.0,05/03/20,0.0,Union Territory of Chandigarh
1256,0.0,0.0,0.0,06/03/20,0.0,Union Territory of Chandigarh
1257,0.0,0.0,0.0,07/03/20,0.0,Union Territory of Chandigarh
1258,0.0,0.0,0.0,08/03/20,0.0,Union Territory of Chandigarh
1259,0.0,0.0,0.0,09/03/20,0.0,Union Territory of Chandigarh
1260,0.0,0.0,0.0,10/03/20,0.0,Union Territory of Chandigarh
1261,0.0,0.0,0.0,11/03/20,0.0,Union Territory of Chandigarh
1262,0.0,0.0,0.0,12/03/20,0.0,Union Territory of Chandigarh
1263,0.0,0.0,0.0,13/03/20,0.0,Union Territory of Chandigarh
1264,0.0,0.0,0.0,14/03/20,0.0,Union Territory of Chandigarh
1265,0.0,0.0,0.0,15/03/20,0.0,Union Territory of Chandigarh
1266,0.0,0.0,0.0,16/03/20,0.0,Union Territory of Chandigarh
1267,0.0,0.0,0.0,17/03/20,0.0,Union Territory of Chandigarh
1268,0.0,0.0,0.0,18/03/20,0.0,Union Territory of Chandigarh
1269,0.0,0.0,0.0,30/01/20,0.0,Union Territory of Jammu and Kashmir
1270,0.0,0.0,0.0,31/01/20,0.0,Union Territory of Jammu and Kashmir
1271,0.0,0.0,0.0,01/02/20,0.0,Union Territory of Jammu and Kashmir
1272,0.0,0.0,0.0,02/02/20,0.0,Union Territory of Jammu and Kashmir
1273,0.0,0.0,0.0,03/02/20,0.0,Union Territory of Jammu and Kashmir
1274,0.0,0.0,0.0,04/02/20,0.0,Union Territory of Jammu and Kashmir
1275,0.0,0.0,0.0,05/02/20,0.0,Union Territory of Jammu and Kashmir
1276,0.0,0.0,0.0,06/02/20,0.0,Union Territory of Jammu and Kashmir
1277,0.0,0.0,0.0,07/02/20,0.0,Union Territory of Jammu and Kashmir
1278,0.0,0.0,0.0,08/02/20,0.0,Union Territory of Jammu and Kashmir
1279,0.0,0.0,0.0,09/02/20,0.0,Union Territory of Jammu and Kashmir
1280,0.0,0.0,0.0,10/02/20,0.0,Union Territory of Jammu and Kashmir
1281,0.0,0.0,0.0,11/02/20,0.0,Union Territory of Jammu and Kashmir
1282,0.0,0.0,0.0,12/02/20,0.0,Union Territory of Jammu and Kashmir
1283,0.0,0.0,0.0,13/02/20,0.0,Union Territory of Jammu and Kashmir
1284,0.0,0.0,0.0,14/02/20,0.0,Union Territory of Jammu and Kashmir
1285,0.0,0.0,0.0,15/02/20,0.0,Union Territory of Jammu and Kashmir
1286,0.0,0.0,0.0,16/02/20,0.0,Union Territory of Jammu and Kashmir
1287,0.0,0.0,0.0,17/02/20,0.0,Union Territory of Jammu and Kashmir
1288,0.0,0.0,0.0,18/02/20,0.0,Union Territory of Jammu and Kashmir
1289,0.0,0.0,0.0,19/02/20,0.0,Union Territory of Jammu and Kashmir
1290,0.0,0.0,0.0,20/02/20,0.0,Union Territory of Jammu and Kashmir
1291,0.0,0.0,0.0,21/02/20,0.0,Union Territory of Jammu and Kashmir
1292,0.0,0.0,0.0,22/02/20,0.0,Union Territory of Jammu and Kashmir
1293,0.0,0.0,0.0,23/02/20,0.0,Union Territory of Jammu and Kashmir
1294,0.0,0.0,0.0,24/02/20,0.0,Union Territory of Jammu and Kashmir
1295,0.0,0.0,0.0,25/02/20,0.0,Union Territory of Jammu and Kashmir
1296,0.0,0.0,0.0,26/02/20,0.0,Union Territory of Jammu and Kashmir
1297,0.0,0.0,0.0,27/02/20,0.0,Union Territory of Jammu and Kashmir
1298,0.0,0.0,0.0,28/02/20,0.0,Union Territory of Jammu and Kashmir
1299,0.0,0.0,0.0,29/02/20,0.0,Union Territory of Jammu and Kashmir
1300,0.0,0.0,0.0,01/03/20,0.0,Union Territory of Jammu and Kashmir
1301,0.0,0.0,0.0,02/03/20,0.0,Union Territory of Jammu and Kashmir
1302,0.0,0.0,0.0,03/03/20,0.0,Union Territory of Jammu and Kashmir
1303,0.0,0.0,0.0,04/03/20,0.0,Union Territory of Jammu and Kashmir
1304,0.0,0.0,0.0,05/03/20,0.0,Union Territory of Jammu and Kashmir
1305,0.0,0.0,0.0,06/03/20,0.0,Union Territory of Jammu and Kashmir
1306,0.0,0.0,0.0,07/03/20,0.0,Union Territory of Jammu and Kashmir
1307,0.0,0.0,0.0,08/03/20,0.0,Union Territory of Jammu and Kashmir
1308,0.0,0.0,0.0,30/01/20,0.0,Union Territory of Ladakh
1309,0.0,0.0,0.0,31/01/20,0.0,Union Territory of Ladakh
1310,0.0,0.0,0.0,01/02/20,0.0,Union Territory of Ladakh
1311,0.0,0.0,0.0,02/02/20,0.0,Union Territory of Ladakh
1312,0.0,0.0,0.0,03/02/20,0.0,Union Territory of Ladakh
1313,0.0,0.0,0.0,04/02/20,0.0,Union Territory of Ladakh
1314,0.0,0.0,0.0,05/02/20,0.0,Union Territory of Ladakh
1315,0.0,0.0,0.0,06/02/20,0.0,Union Territory of Ladakh
1316,0.0,0.0,0.0,07/02/20,0.0,Union Territory of Ladakh
1317,0.0,0.0,0.0,08/02/20,0.0,Union Territory of Ladakh
1318,0.0,0.0,0.0,09/02/20,0.0,Union Territory of Ladakh
1319,0.0,0.0,0.0,10/02/20,0.0,Union Territory of Ladakh
1320,0.0,0.0,0.0,11/02/20,0.0,Union Territory of Ladakh
1321,0.0,0.0,0.0,12/02/20,0.0,Union Territory of Ladakh
1322,0.0,0.0,0.0,13/02/20,0.0,Union Territory of Ladakh
1323,0.0,0.0,0.0,14/02/20,0.0,Union Territory of Ladakh
1324,0.0,0.0,0.0,15/02/20,0.0,Union Territory of Ladakh
1325,0.0,0.0,0.0,16/02/20,0.0,Union Territory of Ladakh
1326,0.0,0.0,0.0,17/02/20,0.0,Union Territory of Ladakh
1327,0.0,0.0,0.0,18/02/20,0.0,Union Territory of Ladakh
1328,0.0,0.0,0.0,19/02/20,0.0,Union Territory of Ladakh
1329,0.0,0.0,0.0,20/02/20,0.0,Union Territory of Ladakh
1330,0.0,0.0,0.0,21/02/20,0.0,Union Territory of Ladakh
1331,0.0,0.0,0.0,22/02/20,0.0,Union Territory of Ladakh
1332,0.0,0.0,0.0,23/02/20,0.0,Union Territory of Ladakh
1333,0.0,0.0,0.0,24/02/20,0.0,Union Territory of Ladakh
1334,0.0,0.0,0.0,25/02/20,0.0,Union Territory of Ladakh
1335,0.0,0.0,0.0,26/02/20,0.0,Union Territory of Ladakh
1336,0.0,0.0,0.0,27/02/20,0.0,Union Territory of Ladakh
1337,0.0,0.0,0.0,28/02/20,0.0,Union Territory of Ladakh
1338,0.0,0.0,0.0,29/02/20,0.0,Union Territory of Ladakh
1339,0.0,0.0,0.0,01/03/20,0.0,Union Territory of Ladakh
1340,0.0,0.0,0.0,02/03/20,0.0,Union Territory of Ladakh
1341,0.0,0.0,0.0,03/03/20,0.0,Union Territory of Ladakh
1342,0.0,0.0,0.0,04/03/20,0.0,Union Territory of Ladakh
1343,0.0,0.0,0.0,05/03/20,0.0,Union Territory of Ladakh
1344,0.0,0.0,0.0,06/03/20,0.0,Union Territory of Ladakh
1345,0.0,0.0,0.0,30/01/20,0.0,Uttar Pradesh
1346,0.0,0.0,0.0,31/01/20,0.0,Uttar Pradesh
1347,0.0,0.0,0.0,01/02/20,0.0,Uttar Pradesh
1348,0.0,0.0,0.0,02/02/20,0.0,Uttar Pradesh
1349,0.0,0.0,0.0,03/02/20,0.0,Uttar Pradesh
1350,0.0,0.0,0.0,04/02/20,0.0,Uttar Pradesh
1351,0.0,0.0,0.0,05/02/20,0.0,Uttar Pradesh
1352,0.0,0.0,0.0,06/02/20,0.0,Uttar Pradesh
1353,0.0,0.0,0.0,07/02/20,0.0,Uttar Pradesh
1354,0.0,0.0,0.0,08/02/20,0.0,Uttar Pradesh
1355,0.0,0.0,0.0,09/02/20,0.0,Uttar Pradesh
1356,0.0,0.0,0.0,10/02/20,0.0,Uttar Pradesh
1357,0.0,0.0,0.0,11/02/20,0.0,Uttar Pradesh
1358,0.0,0.0,0.0,12/02/20,0.0,Uttar Pradesh
1359,0.0,0.0,0.0,13/02/20,0.0,Uttar Pradesh
1360,0.0,0.0,0.0,14/02/20,0.0,Uttar Pradesh
1361,0.0,0.0,0.0,15/02/20,0.0,Uttar Pradesh
1362,0.0,0.0,0.0,16/02/20,0.0,Uttar Pradesh
1363,0.0,0.0,0.0,17/02/20,0.0,Uttar Pradesh
1364,0.0,0.0,0.0,18/02/20,0.0,Uttar Pradesh
1365,0.0,0.0,0.0,19/02/20,0.0,Uttar Pradesh
1366,0.0,0.0,0.0,20/02/20,0.0,Uttar Pradesh
1367,0.0,0.0,0.0,21/02/20,0.0,Uttar Pradesh
1368,0.0,0.0,0.0,22/02/20,0.0,Uttar Pradesh
1369,0.0,0.0,0.0,23/02/20,0.0,Uttar Pradesh
1370,0.0,0.0,0.0,24/02/20,0.0,Uttar Pradesh
1371,0.0,0.0,0.0,25/02/20,0.0,Uttar Pradesh
1372,0.0,0.0,0.0,26/02/20,0.0,Uttar Pradesh
1373,0.0,0.0,0.0,27/02/20,0.0,Uttar Pradesh
1374,0.0,0.0,0.0,28/02/20,0.0,Uttar Pradesh
1375,0.0,0.0,0.0,29/02/20,0.0,Uttar Pradesh
1376,0.0,0.0,0.0,01/03/20,0.0,Uttar Pradesh
1377,0.0,0.0,0.0,02/03/20,0.0,Uttar Pradesh
1378,0.0,0.0,0.0,03/03/20,0.0,Uttar Pradesh
1379,0.0,0.0,0.0,30/01/20,0.0,Uttarakhand
1380,0.0,0.0,0.0,31/01/20,0.0,Uttarakhand
1381,0.0,0.0,0.0,01/02/20,0.0,Uttarakhand
1382,0.0,0.0,0.0,02/02/20,0.0,Uttarakhand
1383,0.0,0.0,0.0,03/02/20,0.0,Uttarakhand
1384,0.0,0.0,0.0,04/02/20,0.0,Uttarakhand
1385,0.0,0.0,0.0,05/02/20,0.0,Uttarakhand
1386,0.0,0.0,0.0,06/02/20,0.0,Uttarakhand
1387,0.0,0.0,0.0,07/02/20,0.0,Uttarakhand
1388,0.0,0.0,0.0,08/02/20,0.0,Uttarakhand
1389,0.0,0.0,0.0,09/02/20,0.0,Uttarakhand
1390,0.0,0.0,0.0,10/02/20,0.0,Uttarakhand
1391,0.0,0.0,0.0,11/02/20,0.0,Uttarakhand
1392,0.0,0.0,0.0,12/02/20,0.0,Uttarakhand
1393,0.0,0.0,0.0,13/02/20,0.0,Uttarakhand
1394,0.0,0.0,0.0,14/02/20,0.0,Uttarakhand
1395,0.0,0.0,0.0,15/02/20,0.0,Uttarakhand
1396,0.0,0.0,0.0,16/02/20,0.0,Uttarakhand
1397,0.0,0.0,0.0,17/02/20,0.0,Uttarakhand
1398,0.0,0.0,0.0,18/02/20,0.0,Uttarakhand
1399,0.0,0.0,0.0,19/02/20,0.0,Uttarakhand
1400,0.0,0.0,0.0,20/02/20,0.0,Uttarakhand
1401,0.0,0.0,0.0,21/02/20,0.0,Uttarakhand
1402,0.0,0.0,0.0,22/02/20,0.0,Uttarakhand
1403,0.0,0.0,0.0,23/02/20,0.0,Uttarakhand
1404,0.0,0.0,0.0,24/02/20,0.0,Uttarakhand
1405,0.0,0.0,0.0,25/02/20,0.0,Uttarakhand
1406,0.0,0.0,0.0,26/02/20,0.0,Uttarakhand
1407,0.0,0.0,0.0,27/02/20,0.0,Uttarakhand
1408,0.0,0.0,0.0,28/02/20,0.0,Uttarakhand
1409,0.0,0.0,0.0,29/02/20,0.0,Uttarakhand
1410,0.0,0.0,0.0,01/03/20,0.0,Uttarakhand
1411,0.0,0.0,0.0,02/03/20,0.0,Uttarakhand
1412,0.0,0.0,0.0,03/03/20,0.0,Uttarakhand
1413,0.0,0.0,0.0,04/03/20,0.0,Uttarakhand
1414,0.0,0.0,0.0,05/03/20,0.0,Uttarakhand
1415,0.0,0.0,0.0,06/03/20,0.0,Uttarakhand
1416,0.0,0.0,0.0,07/03/20,0.0,Uttarakhand
1417,0.0,0.0,0.0,08/03/20,0.0,Uttarakhand
1418,0.0,0.0,0.0,09/03/20,0.0,Uttarakhand
1419,0.0,0.0,0.0,10/03/20,0.0,Uttarakhand
1420,0.0,0.0,0.0,11/03/20,0.0,Uttarakhand
1421,0.0,0.0,0.0,12/03/20,0.0,Uttarakhand
1422,0.0,0.0,0.0,13/03/20,0.0,Uttarakhand
1423,0.0,0.0,0.0,14/03/20,0.0,Uttarakhand
1424,0.0,0.0,0.0,30/01/20,0.0,West Bengal
1425,0.0,0.0,0.0,31/01/20,0.0,West Bengal
1426,0.0,0.0,0.0,01/02/20,0.0,West Bengal
1427,0.0,0.0,0.0,02/02/20,0.0,West Bengal
1428,0.0,0.0,0.0,03/02/20,0.0,West Bengal
1429,0.0,0.0,0.0,04/02/20,0.0,West Bengal
1430,0.0,0.0,0.0,05/02/20,0.0,West Bengal
1431,0.0,0.0,0.0,06/02/20,0.0,West Bengal
1432,0.0,0.0,0.0,07/02/20,0.0,West Bengal
1433,0.0,0.0,0.0,08/02/20,0.0,West Bengal
1434,0.0,0.0,0.0,09/02/20,0.0,West Bengal
1435,0.0,0.0,0.0,10/02/20,0.0,West Bengal
1436,0.0,0.0,0.0,11/02/20,0.0,West Bengal
1437,0.0,0.0,0.0,12/02/20,0.0,West Bengal
1438,0.0,0.0,0.0,13/02/20,0.0,West Bengal
1439,0.0,0.0,0.0,14/02/20,0.0,West Bengal
1440,0.0,0.0,0.0,15/02/20,0.0,West Bengal
1441,0.0,0.0,0.0,16/02/20,0.0,West Bengal
1442,0.0,0.0,0.0,17/02/20,0.0,West Bengal
1443,0.0,0.0,0.0,18/02/20,0.0,West Bengal
1444,0.0,0.0,0.0,19/02/20,0.0,West Bengal
1445,0.0,0.0,0.0,20/02/20,0.0,West Bengal
1446,0.0,0.0,0.0,21/02/20,0.0,West Bengal
1447,0.0,0.0,0.0,22/02/20,0.0,West Bengal
1448,0.0,0.0,0.0,23/02/20,0.0,West Bengal
1449,0.0,0.0,0.0,24/02/20,0.0,West Bengal
1450,0.0,0.0,0.0,25/02/20,0.0,West Bengal
1451,0.0,0.0,0.0,26/02/20,0.0,West Bengal
1452,0.0,0.0,0.0,27/02/20,0.0,West Bengal
1453,0.0,0.0,0.0,28/02/20,0.0,West Bengal
1454,0.0,0.0,0.0,29/02/20,0.0,West Bengal
1455,0.0,0.0,0.0,01/03/20,0.0,West Bengal
1456,0.0,0.0,0.0,02/03/20,0.0,West Bengal
1457,0.0,0.0,0.0,03/03/20,0.0,West Bengal
1458,0.0,0.0,0.0,04/03/20,0.0,West Bengal
1459,0.0,0.0,0.0,05/03/20,0.0,West Bengal
1460,0.0,0.0,0.0,06/03/20,0.0,West Bengal
1461,0.0,0.0,0.0,07/03/20,0.0,West Bengal
1462,0.0,0.0,0.0,08/03/20,0.0,West Bengal
1463,0.0,0.0,0.0,09/03/20,0.0,West Bengal
1464,0.0,0.0,0.0,10/03/20,0.0,West Bengal
1465,0.0,0.0,0.0,11/03/20,0.0,West Bengal
1466,0.0,0.0,0.0,12/03/20,0.0,West Bengal
1467,0.0,0.0,0.0,13/03/20,0.0,West Bengal
1468,0.0,0.0,0.0,14/03/20,0.0,West Bengal
1469,0.0,0.0,0.0,15/03/20,0.0,West Bengal
1470,0.0,0.0,0.0,16/03/20,0.0,West Bengal
1471,0.0,0.0,0.0,17/03/20,0.0,West Bengal
